Gender,Age,Education,Income,Income2,Occupation,State,Relationship.Status,Obligation,Obligation2,NEP,Vacation.Behaviour,rest and relax,luxury / be spoilt,do sports,"excitement, a challenge",not exceed planned budget,realise creativity,fun and entertainment,good company,health and beauty,free-and-easy-going,entertainment facilities,not care about prices,life style of the local people,intense experience of nature,cosiness/familiar atmosphere,maintain unspoilt surroundings,everything organised,unspoilt nature/natural landscape,cultural offers,change of surroundings,Cluster
Female,62,2.0,"Less than $30,000",<30k,unemployed,SA,separated or divorced,4.43333333333333,Q4,3.73333333333333,2.96666666666667,yes,yes,no,yes,yes,no,yes,yes,no,yes,no,no,yes,no,yes,no,no,yes,yes,no,0
Male,57,8.0,"$90,001 to $120,000",90-120k,professional,NSW,separated or divorced,4.66666666666667,Q4,3.4,3.84,yes,no,yes,no,no,no,yes,no,no,yes,no,no,yes,no,no,yes,no,yes,yes,yes,0
Male,40,7.0,,,manager or administrator,SA,separated or divorced,4.2,Q3,2.8,3.30434782608696,yes,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,yes,2
Male,67,1.0,"Less than $30,000",<30k,retired,SA,living with a partner,3.1,Q1,3.06666666666667,,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Male,27,7.0,"$90,001 to $120,000",90-120k,professional,NSW,living with a partner,4.1,Q3,3.66666666666667,2.82758620689655,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,0
Male,34,6.0,"$60,001 to $90,000",60-90k,manager or administrator,NSW,married,2.6,Q1,3.73333333333333,2.47368421052632,yes,no,no,yes,no,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no,yes,no,0
Male,59,7.0,"$60,001 to $90,000",60-90k,professional,VIC,married,3.4,Q2,3.13333333333333,2.6875,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,2
Male,33,8.0,"$90,001 to $120,000",90-120k,professional,NSW,married,3.2,Q1,3.53333333333333,2.0,yes,no,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,1
Female,43,7.0,"$30,001 to $60,000",30-60k,professional,QLD,living with a partner,3.63333333333333,Q2,3.2,1.82758620689655,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,55,8.0,"$90,001 to $120,000",90-120k,manager or administrator,QLD,married,4.9,Q4,4.26666666666667,,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,yes,yes,0
Female,21,7.0,"$30,001 to $60,000",30-60k,unemployed,QLD,single,3.66666666666667,Q2,3.33333333333333,2.7037037037037,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,2
Male,57,7.0,"$90,001 to $120,000",90-120k,professional,QLD,living with a partner,4.0,Q3,3.4,3.21428571428571,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,2
Male,53,6.0,"$60,001 to $90,000",60-90k,sales,NSW,married,4.43333333333333,Q4,3.46666666666667,3.95,yes,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,no,no,yes,no,no,no,yes,0
Female,41,3.0,"$60,001 to $90,000",60-90k,home-duties,WA,married,3.3,Q1,3.33333333333333,2.47619047619048,yes,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,2
Male,42,4.0,"$90,001 to $120,000",90-120k,professional,VIC,married,3.73333333333333,Q2,4.4,2.7,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,2
Male,63,6.0,"$30,001 to $60,000",30-60k,professional,VIC,married,4.33333333333333,Q4,4.86666666666667,3.33333333333333,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,2
Male,23,7.0,"Less than $30,000",<30k,,NSW,single,2.96666666666667,Q1,3.4,2.72727272727273,yes,no,no,no,no,no,yes,no,no,yes,no,yes,yes,no,no,no,no,no,yes,yes,1
Male,48,2.0,"$60,001 to $90,000",60-90k,manager or administrator,NSW,married,3.1,Q1,3.46666666666667,2.36666666666667,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,2
Female,30,2.0,"$120,001 to $150,000",>120k,Clerical or service worker,VIC,single,4.43333333333333,Q4,4.53333333333333,3.06666666666667,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,2
Female,29,8.0,"$30,001 to $60,000",30-60k,professional,WA,single,3.76666666666667,Q2,3.6,2.33333333333333,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,1
Male,28,7.0,"$90,001 to $120,000",90-120k,professional,QLD,living with a partner,3.7,Q2,3.2,2.96153846153846,yes,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,yes,no,no,no,no,no,yes,0
Male,55,8.0,"$210,001 to $240,000",>120k,professional,NSW,married,3.73333333333333,Q2,4.2,1.77777777777778,yes,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,1
Female,64,2.0,"Less than $30,000",<30k,retired,QLD,married,3.83333333333333,Q3,3.4,3.6,yes,no,no,yes,yes,no,no,yes,no,yes,no,no,yes,yes,no,yes,no,yes,yes,no,0
Female,47,7.0,"$60,001 to $90,000",60-90k,manager or administrator,SA,living with a partner,4.03333333333333,Q3,4.73333333333333,2.3,yes,yes,no,no,yes,no,no,no,no,yes,no,no,no,yes,no,yes,no,yes,no,yes,0
Female,33,4.0,"Less than $30,000",<30k,unemployed,WA,married,4.03333333333333,Q3,3.86666666666667,4.28571428571429,yes,no,yes,yes,no,no,no,no,yes,no,no,no,yes,yes,no,yes,no,no,no,no,0
Male,21,3.0,"$60,001 to $90,000",60-90k,tradesperson,SA,living with a partner,3.6,Q2,3.8,2.23333333333333,yes,yes,no,no,yes,no,yes,no,no,yes,no,no,yes,no,no,yes,no,no,no,yes,1
Male,19,2.0,"Less than $30,000",<30k,,QLD,living with a partner,3.26666666666667,Q1,4.26666666666667,2.22222222222222,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,yes,no,no,no,yes,2
Female,39,8.0,"$150,001 to $180,000",>120k,manager or administrator,ACT,single,3.8,Q2,3.4,2.1,yes,no,yes,no,yes,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,2
Female,29,6.0,"$150,001 to $180,000",>120k,manager or administrator,NSW,living with a partner,2.6,Q1,4.2,3.35714285714286,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,0
Female,43,1.0,"Less than $30,000",<30k,home-duties,NSW,single,4.66666666666667,Q4,3.13333333333333,2.63333333333333,yes,no,no,yes,no,no,yes,yes,no,yes,yes,no,no,no,yes,no,no,no,no,no,1
Male,35,7.0,"$180,001 to $210,000",>120k,professional,VIC,married,2.76666666666667,Q1,2.4,1.6,yes,yes,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,1
Male,29,7.0,"$150,001 to $180,000",>120k,professional,NSW,single,3.16666666666667,Q1,2.93333333333333,2.24137931034483,yes,no,yes,no,no,no,yes,yes,no,yes,no,yes,yes,no,no,yes,no,yes,no,yes,1
Female,46,1.0,"$90,001 to $120,000",90-120k,small business owner,QLD,married,3.43333333333333,Q2,4.13333333333333,3.46153846153846,yes,no,no,yes,yes,no,no,yes,no,yes,no,no,no,yes,no,yes,no,yes,no,yes,0
Male,55,6.0,"$90,001 to $120,000",90-120k,transport worker,VIC,married,2.93333333333333,Q1,3.26666666666667,3.0,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,2
Male,34,8.0,"$60,001 to $90,000",60-90k,professional,QLD,married,3.03333333333333,Q1,3.26666666666667,2.7,yes,no,yes,yes,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,1
Female,36,3.0,"$120,001 to $150,000",>120k,professional,VIC,married,3.3,Q1,3.33333333333333,2.48275862068966,yes,yes,no,yes,yes,no,yes,yes,no,yes,no,yes,no,no,no,no,yes,no,no,yes,1
Female,51,2.0,"$60,001 to $90,000",60-90k,home-duties,QLD,married,4.26666666666667,Q4,4.66666666666667,3.25,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,2
Female,26,8.0,"$60,001 to $90,000",60-90k,manager or administrator,QLD,married,3.63333333333333,Q2,2.93333333333333,2.7,yes,yes,no,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,1
Female,28,7.0,,,Clerical or service worker,NSW,married,2.93333333333333,Q1,4.06666666666667,2.33333333333333,yes,no,no,yes,yes,no,yes,no,no,no,no,no,yes,yes,no,yes,no,yes,no,yes,0
Male,55,1.0,"$30,001 to $60,000",30-60k,retired,QLD,living with a partner,4.63333333333333,Q4,4.73333333333333,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,35,3.0,"$30,001 to $60,000",30-60k,sales,SA,married,3.63333333333333,Q2,3.13333333333333,,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Male,47,8.0,"$210,001 to $240,000",>120k,small business owner,VIC,living with a partner,4.23333333333333,Q4,3.73333333333333,2.51724137931034,no,no,no,yes,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,no,no,yes,yes,1
Female,42,1.0,"Less than $30,000",<30k,Clerical or service worker,SA,separated or divorced,3.83333333333333,Q3,3.73333333333333,3.0,yes,no,no,no,yes,no,no,yes,yes,yes,no,no,no,yes,yes,no,no,no,no,yes,0
Female,61,7.0,"Less than $30,000",<30k,retired,NSW,married,3.93333333333333,Q3,3.8,2.94117647058824,yes,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,yes,2
Male,70,2.0,"$30,001 to $60,000",30-60k,manager or administrator,VIC,married,3.26666666666667,Q1,3.8,1.68965517241379,yes,yes,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,yes,no,yes,2
Female,62,6.0,"$60,001 to $90,000",60-90k,small business owner,VIC,married,3.9,Q3,4.06666666666667,1.96551724137931,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,yes,2
Female,59,3.0,"$30,001 to $60,000",30-60k,Clerical or service worker,QLD,married,4.36666666666667,Q4,3.93333333333333,3.66666666666667,no,yes,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,2
Male,60,3.0,"Less than $30,000",<30k,retired,NSW,single,4.1,Q3,3.46666666666667,2.86666666666667,yes,no,no,yes,yes,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,1
Male,22,3.0,"$90,001 to $120,000",90-120k,professional,NSW,single,2.8,Q1,2.73333333333333,2.06666666666667,yes,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,2
Male,64,6.0,"$60,001 to $90,000",60-90k,manager or administrator,VIC,married,4.7,Q4,3.8,3.46428571428571,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,no,0
Male,35,7.0,"Less than $30,000",<30k,professional,Tas,single,2.86666666666667,Q1,3.0,2.16666666666667,yes,no,no,no,yes,no,yes,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,1
Male,64,7.0,"$30,001 to $60,000",30-60k,retired,NSW,married,3.8,Q2,4.26666666666667,3.17647058823529,yes,no,no,no,yes,no,no,no,no,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,0
Male,43,7.0,"Less than $30,000",<30k,professional,QLD,single,4.13333333333333,Q3,4.0,3.46666666666667,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,yes,yes,no,no,no,no,yes,yes,0
Male,45,3.0,"$60,001 to $90,000",60-90k,transport worker,QLD,married,4.03333333333333,Q3,3.13333333333333,2.83333333333333,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,2
Female,52,6.0,"more than $240,001",>120k,professional,VIC,married,4.56666666666667,Q4,4.73333333333333,3.82142857142857,yes,no,no,no,yes,yes,no,yes,no,yes,no,no,yes,yes,no,yes,no,no,yes,yes,0
Female,52,2.0,"$30,001 to $60,000",30-60k,,NSW,married,3.93333333333333,Q3,3.2,3.29411764705882,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,yes,no,no,no,no,yes,yes,yes,0
Female,28,6.0,"$90,001 to $120,000",90-120k,manager or administrator,VIC,married,3.73333333333333,Q2,3.46666666666667,2.23333333333333,yes,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,2
Male,64,3.0,"$30,001 to $60,000",30-60k,retired,VIC,married,3.73333333333333,Q2,4.26666666666667,3.55555555555556,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,2
Male,39,3.0,"Less than $30,000",<30k,tradesperson,WA,single,3.56666666666667,Q2,3.66666666666667,2.63333333333333,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Male,41,1.0,"$30,001 to $60,000",30-60k,unemployed,VIC,married,3.86666666666667,Q3,4.26666666666667,2.39285714285714,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,2
Female,62,2.0,"Less than $30,000",<30k,retired,VIC,married,4.46666666666667,Q4,4.4,,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,yes,no,yes,yes,no,yes,no,0
Male,62,6.0,"$30,001 to $60,000",30-60k,retired,VIC,married,3.5,Q2,3.13333333333333,2.83333333333333,yes,no,no,yes,no,no,yes,no,no,no,yes,no,no,yes,no,yes,no,yes,yes,yes,0
Male,38,7.0,"$60,001 to $90,000",60-90k,professional,NSW,single,4.46666666666667,Q4,3.8,3.0,yes,no,no,yes,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,no,yes,no,0
Female,37,3.0,"$30,001 to $60,000",30-60k,Clerical or service worker,NSW,married,3.5,Q2,3.6,2.89285714285714,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,2
Male,33,6.0,"$30,001 to $60,000",30-60k,Clerical or service worker,QLD,separated or divorced,3.23333333333333,Q1,3.93333333333333,2.77777777777778,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,yes,no,yes,0
Female,41,4.0,"$60,001 to $90,000",60-90k,home-duties,NSW,married,2.56666666666667,Q1,4.26666666666667,1.63333333333333,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,2
Female,37,3.0,"$30,001 to $60,000",30-60k,unemployed,VIC,living with a partner,4.36666666666667,Q4,4.86666666666667,4.22222222222222,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,yes,no,no,yes,yes,no,no,yes,0
Female,64,2.0,"Less than $30,000",<30k,home-duties,VIC,married,4.1,Q3,4.13333333333333,3.4,yes,no,no,no,no,no,no,no,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,0
Male,56,3.0,"$30,001 to $60,000",30-60k,manager or administrator,SA,,4.2,Q3,4.2,3.0,yes,yes,no,no,yes,no,no,yes,no,yes,no,no,yes,yes,yes,yes,no,yes,no,yes,0
Female,50,4.0,"Less than $30,000",<30k,home-duties,VIC,single,4.06666666666667,Q3,3.93333333333333,4.22222222222222,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,no,no,yes,no,yes,no,no,yes,1
Male,52,4.0,"$60,001 to $90,000",60-90k,professional,Tas,married,3.86666666666667,Q3,4.66666666666667,3.2,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,34,8.0,"Less than $30,000",<30k,professional,QLD,separated or divorced,3.03333333333333,Q1,3.46666666666667,1.90909090909091,yes,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,2
Female,62,2.0,"Less than $30,000",<30k,manager or administrator,WA,married,4.26666666666667,Q4,4.33333333333333,2.0,yes,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,2
Male,19,3.0,"$60,001 to $90,000",60-90k,sales,QLD,single,4.83333333333333,Q4,3.2,3.82758620689655,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,0
Male,55,1.0,"Less than $30,000",<30k,manager or administrator,NSW,married,2.83333333333333,Q1,3.13333333333333,3.2,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,2
Male,35,7.0,"$150,001 to $180,000",>120k,manager or administrator,VIC,single,3.0,Q1,3.6,1.93333333333333,yes,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,yes,yes,1
Female,46,6.0,"Less than $30,000",<30k,Clerical or service worker,NSW,separated or divorced,4.06666666666667,Q3,3.2,2.8,yes,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,2
Male,62,2.0,"$150,001 to $180,000",>120k,tradesperson,NSW,married,4.36666666666667,Q4,3.86666666666667,4.09090909090909,yes,no,no,no,yes,no,yes,yes,no,no,no,no,yes,no,no,yes,no,no,yes,yes,0
Female,56,7.0,"$60,001 to $90,000",60-90k,professional,NT,separated or divorced,3.76666666666667,Q2,3.4,3.5,yes,no,no,yes,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,2
Female,22,7.0,"$60,001 to $90,000",60-90k,professional,VIC,single,3.53333333333333,Q2,3.46666666666667,3.5625,yes,yes,no,no,no,no,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,1
Female,67,4.0,"$60,001 to $90,000",60-90k,retired,SA,married,4.86666666666667,Q4,3.66666666666667,3.71428571428571,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Male,29,7.0,"$60,001 to $90,000",60-90k,manager or administrator,NSW,single,3.4,Q2,3.86666666666667,3.03333333333333,yes,no,yes,yes,no,no,yes,yes,no,yes,yes,yes,no,no,no,no,no,yes,no,no,1
Female,20,3.0,"$60,001 to $90,000",60-90k,manager or administrator,QLD,single,3.16666666666667,Q1,2.8,1.75862068965517,yes,yes,no,yes,no,no,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,1
Male,53,2.0,"$30,001 to $60,000",30-60k,home-duties,SA,married,4.23333333333333,Q4,4.0,2.69230769230769,yes,no,no,no,yes,no,no,yes,no,yes,no,no,yes,no,yes,no,no,no,no,yes,2
Female,31,3.0,"Less than $30,000",<30k,home-duties,Tas,married,1.33333333333333,Q1,3.53333333333333,4.6,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,27,6.0,"more than $240,001",>120k,professional,WA,living with a partner,4.5,Q4,4.4,3.62962962962963,yes,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,yes,no,yes,no,no,yes,yes,0
Female,45,6.0,"$30,001 to $60,000",30-60k,manager or administrator,NSW,married,3.73333333333333,Q2,3.33333333333333,2.33333333333333,yes,no,yes,yes,no,no,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,1
Female,59,1.0,,,retired,VIC,married,3.93333333333333,Q3,3.33333333333333,2.8,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,yes,no,no,no,no,yes,yes,yes,0
Male,32,6.0,"$30,001 to $60,000",30-60k,manager or administrator,VIC,married,3.3,Q1,2.33333333333333,3.47058823529412,yes,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,no,yes,2
Male,57,2.0,"$90,001 to $120,000",90-120k,small business owner,WA,married,4.56666666666667,Q4,4.6,4.0,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,yes,0
Female,56,8.0,"$60,001 to $90,000",60-90k,professional,NSW,married,4.06666666666667,Q3,4.13333333333333,2.35,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,no,yes,no,yes,yes,yes,0
Female,37,3.0,"$60,001 to $90,000",60-90k,manager or administrator,VIC,married,3.4,Q2,3.93333333333333,3.05882352941176,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,1
Female,48,4.0,"$90,001 to $120,000",90-120k,professional,QLD,married,3.7,Q2,3.6,3.22222222222222,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,yes,2
Female,53,2.0,"$30,001 to $60,000",30-60k,Clerical or service worker,VIC,married,4.1,Q3,3.6,2.78947368421053,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,2
Female,26,7.0,"$60,001 to $90,000",60-90k,manager or administrator,QLD,married,2.56666666666667,Q1,3.46666666666667,1.73333333333333,yes,no,no,no,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,2
Male,36,3.0,"$30,001 to $60,000",30-60k,professional,VIC,separated or divorced,3.53333333333333,Q2,4.13333333333333,2.6,yes,no,yes,no,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,1
Female,40,3.0,"$60,001 to $90,000",60-90k,Clerical or service worker,NSW,married,3.5,Q2,3.86666666666667,3.13333333333333,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,2
Male,62,1.0,"$30,001 to $60,000",30-60k,small business owner,QLD,married,3.76666666666667,Q2,4.06666666666667,3.7,yes,no,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,0
Female,40,2.0,,,Clerical or service worker,NSW,single,2.9,Q1,2.93333333333333,2.23076923076923,yes,yes,no,no,no,no,yes,yes,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,1
Male,66,3.0,"Less than $30,000",<30k,retired,QLD,separated or divorced,3.33333333333333,Q1,3.6,2.36666666666667,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,2
Female,39,1.0,"$30,001 to $60,000",30-60k,unemployed,VIC,married,3.96666666666667,Q3,3.6,,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Male,58,7.0,"$30,001 to $60,000",30-60k,professional,NSW,separated or divorced,4.03333333333333,Q3,3.13333333333333,3.46666666666667,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Male,60,8.0,"$90,001 to $120,000",90-120k,professional,NSW,married,4.03333333333333,Q3,3.6,3.26923076923077,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,2
Female,46,2.0,"$120,001 to $150,000",>120k,manager or administrator,NSW,married,4.06666666666667,Q3,4.26666666666667,4.05,yes,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,2
Female,35,3.0,"$30,001 to $60,000",30-60k,manager or administrator,QLD,married,2.73333333333333,Q1,3.06666666666667,2.03333333333333,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,yes,2
Female,39,3.0,"Less than $30,000",<30k,home-duties,QLD,married,3.2,Q1,3.13333333333333,2.0,yes,yes,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,1
Female,42,1.0,"Less than $30,000",<30k,unemployed,VIC,single,2.8,Q1,3.33333333333333,,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,22,6.0,"$120,001 to $150,000",>120k,sales,VIC,single,4.23333333333333,Q4,3.8,3.17241379310345,yes,no,no,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,no,2
Male,46,2.0,"Less than $30,000",<30k,small business owner,QLD,married,4.53333333333333,Q4,2.86666666666667,2.7,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,2
Male,22,7.0,"$30,001 to $60,000",30-60k,professional,VIC,single,1.63333333333333,Q1,3.13333333333333,1.93333333333333,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,0
Female,41,2.0,"Less than $30,000",<30k,sales,SA,separated or divorced,4.1,Q3,3.86666666666667,2.83333333333333,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2
Female,36,3.0,,,home-duties,SA,married,3.2,Q1,4.06666666666667,4.09523809523809,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,yes,yes,yes,no,no,no,no,yes,0
Female,29,7.0,"$30,001 to $60,000",30-60k,manager or administrator,VIC,single,3.76666666666667,Q2,3.46666666666667,2.28571428571429,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,yes,1
Female,47,6.0,"$90,001 to $120,000",90-120k,sales,NSW,married,4.5,Q4,3.86666666666667,3.16666666666667,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,yes,no,yes,yes,yes,0
Male,55,8.0,"$150,001 to $180,000",>120k,professional,VIC,living with a partner,3.46666666666667,Q2,3.26666666666667,2.43333333333333,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,yes,2
Male,19,1.0,"$60,001 to $90,000",60-90k,unemployed,SA,single,3.5,Q2,3.6,2.05263157894737,yes,yes,yes,yes,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,yes,1
Female,57,1.0,"$30,001 to $60,000",30-60k,home-duties,SA,separated or divorced,4.7,Q4,4.0,4.14285714285714,yes,yes,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,2
Female,29,8.0,"$60,001 to $90,000",60-90k,,ACT,married,3.93333333333333,Q3,3.06666666666667,2.96,yes,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,no,yes,no,yes,yes,1
Male,59,1.0,"$60,001 to $90,000",60-90k,manager or administrator,VIC,married,3.66666666666667,Q2,3.73333333333333,2.73333333333333,yes,no,no,yes,yes,no,yes,no,no,yes,no,yes,no,no,no,yes,no,yes,no,yes,1
Female,38,6.0,"$30,001 to $60,000",30-60k,Clerical or service worker,NSW,single,3.8,Q2,3.8,3.88888888888889,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,yes,no,no,no,no,no,yes,yes,1
Male,51,7.0,"$60,001 to $90,000",60-90k,manager or administrator,QLD,married,3.23333333333333,Q1,3.93333333333333,3.1,yes,yes,no,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,no,yes,1
Male,46,3.0,"$30,001 to $60,000",30-60k,small business owner,QLD,married,3.86666666666667,Q3,3.33333333333333,4.75,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,yes,yes,no,yes,0
Female,49,8.0,"$60,001 to $90,000",60-90k,manager or administrator,WA,married,4.26666666666667,Q4,3.93333333333333,3.69230769230769,no,no,no,yes,yes,no,no,yes,no,no,no,no,yes,yes,no,yes,no,yes,no,yes,0
Male,56,7.0,"$60,001 to $90,000",60-90k,sales,VIC,living with a partner,3.8,Q2,3.0,2.63333333333333,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,2
